module,category,total_bugs,severity_weighted_total,critical_count,major_count,normal_count,minor_count,edf_count,ux_count,mx_count,mui_count,side_effect_count,at_found_count,function_count,stability_count,performance_count,regression_count,crash_count,anr_count,ui_count,localization_count,iap_count,regression_rate,automation_catch_rate,avg_repro_rate,median_repro_rate,avg_days_to_close,median_days_to_close,avg_builds_to_fix,median_builds_to_fix,open_count,closed_count,postpone_count,unique_reporters,probability_score_auto,impact_score,detectability_score,risk_score_final,quadrant
Auto Edit (White_4_A collage),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Auto Edit (Wedding_06_title),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut(Crop & Track),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Auto Edit(Font),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut(AI Cartoon/AI Sketch),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut - Auto Captions,Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Auto Edit(Food 01_Video),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut - Manage,Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Auto Edit(Relationship 02_video),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,289.0,289.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Auto Edit(Photo),Editor Core,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,97.0,97.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut(AI Anime Video)(CS002825193),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video)(CS002825523),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video)(CS002832853),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video)(CS002834455),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video)[CHT\CHS],AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video)[RUS],AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video)[Stage server],AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video)[iPhone 6s Plus],AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Auto Edit(Party 02),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Image to Video(Single Person),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,63.0,63.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Shortcut(AI Anime Video/Text to Image),AI Features,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Auto Edit(Music, Replace)[Relationship_03_content]",Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
"Auto Edit(Music, Replace)[Pet_03_content]",Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut(AI Anime video/Upscaler/Super Slow Motion),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Auto Edit(Music, Replace)[Motorcycling_01_content]",Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
"Auto Edit(Music, Replace)[Family_03_content]",Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
"Auto Edit(Music, Replace)[Basketball_01_content]",Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut(AI Art/AI Scene/AI Sketch/AI Cartoon),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Auto Edit(Music, BGM)",Editor Core,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut(AI Art/Sketch/Scene),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Auto Edit(Hangout),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Auto Edit(Gaming_03_Title),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Auto Edit(Free user),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Shortcut(AI Audio Tools),Audio,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Credit System(Instructions for credits),UI & Settings,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Project(Produce & Save),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Image to video(Settings, MMAudio)",AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud,Cloud,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Opening Intro(AI Music Generator),Audio,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro(AI Sketch),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage(Media Picker),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Opening Intro(Advanced Cutout),Background & Cutout,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro(Audio Ducking),Audio,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro(Auto Edit),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro(Neon Titles),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage(Download),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Cloud Storage(Cancel all),Uncategorized,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Opening Intro(Text to Image),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro(Text to Speech),Audio,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Image to video, AI Anime video",AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Tutorial,Launcher,1,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage(Add Media),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Image to Video(Custom),AI Features,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,40.0,40.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Outro Template[new templates for 9/E](1377073656168974042),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,307.0,307.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Outro Template[new templates for 9/E](1377073656437409506),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,307.0,307.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Outro Template[new templates for 9/E](1377073656651319016),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,307.0,307.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Outro Template[new templates for 9/E](1377073657062360820),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Outro Template[new templates for 9/E](1377073657251104506),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,307.0,307.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage (Uploaded list),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Overlay Control,UI & Settings,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Overlay, Text, Fx Layer, Music(Mate), Sound FX",Audio,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage (Upload Media),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Cloud Storage (Upload List),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
PIP Motion (Animation),Text & Captions,1,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Project(Auto Edit),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro(AI Denoise/AI Voice Changer),Audio,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage(Preview),Export & Output,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,129.0,129.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Cloud Storage(Upload Project),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Notification (Mosaic),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,299.0,299.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Credit System (Stage),UI & Settings,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,322.0,322.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Credit System (Details),UI & Settings,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Intro Template[new templates for 9/E](1377073655288170180),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,248.0,248.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
New tag,Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Credit Feature,UI & Settings,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
NewTimeline(Minimize tracks),Editor Core,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
NewTimeline(PiP behavior),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Credit (Pro+),UI & Settings,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
NewTimeline(Shrink mode)[RUS/DEU],Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
NewTimeline(Shrink mode)[RUS/FRA/DEU],Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Notice,UI & Settings,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Intro Template[new templates for 9/E](1377073654973597372),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,248.0,248.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Notification(AI Voice Changer),Audio,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro (Old layout),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
OBON Prmotion(Interstitial),Visual Effects,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Color Board(In/Out Motion),Visual Effects,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
OBON Promotion(Interstitial),Visual Effects,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
OBON Promotion(Launcher),Visual Effects,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Image to Video(2 Solo Photos),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,65.0,65.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opacity(Keyframe),Visual Effects,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage(Upload to My Cloud),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
"Open intro (AI Storytelling, Text to Video Veo 3.1)",AI Features,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Intro,Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Opening Intro (AI Storytelling),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,20076996.0,20076996.0,0.0,0.0,0.0,1,2,0,0,0,
Image to Video(Add Media),AI Features,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Image to Video(Credit System),AI Features,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Cloud Storage (Media Picker),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Launcher Shortcut (Mosaic),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Pexels,Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,137.0,137.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Produce [Landscape],Export & Output,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Pro (update dialog),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Churn recover,Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Character Motion Swap(NSFW video),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Pro+ (Auto Captions),Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Pro+ (Timeline),Editor Core,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Pro+ (upgrade dialog),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Pro+(7-day Free Trial),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Character Motion Swap(Demo page),AI Features,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Pro+(VIP Benefits) [Light mode],Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Character Motion Swap(Add Media),AI Features,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Pro+(Yearly),Uncategorized,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Pro, Motion, Animation",Text & Captions,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Character Motion Swap (Recent task),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Produce(AI Color),Color & Adjust,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Character Motion Swap(Recent Task),AI Features,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Change Background(APNG/GIF),Background & Cutout,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,64.0,64.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Cash flow for AI Video Enhance (Portrait),Enhance & Fix,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
